label,text,coarse_label
1,very few are consistent withwhatthey have swornto do,0
1,"We knowthat because on the transcendental issues of our day -- life, liberty, war and debt -- the leadership of both political parties and the behavior of all modern presidents have revealed a steadfast willingnessto write any law and regulate any behavior or permit any evil",0
3,",whetherauthorized by the Constitutionor notTake life",1
1,Abortion is the most deadly force in America today,0
1,Abortions lawfully kill a baby a minute ,0
1,"that's 1.1 million babies a year and 45,000,000 killedsincethe Supreme Court issued its Roe v  Wade decision in 1973",0
1,"A simple one-line statute --""The fetus in the womb is a legal person""-- could have been enacted by a simple majority vote in Congress and signed into law by any of our so-called pro-life presidents,thus stopping the slaughter",0
2,It never happened,2
3,Take liberty,1
1,Both parties support the Patriot Actandthe secret FISA apparatus,0
1,"which together invade privacy,infringe upon free speech, permit federal agentsto write their own search warrantsand allow domestic spying on all of us all the time",0
1,"This demonstratesthat our political leaders do not believethat our rights are inalienable, but can be interfered with and regulated by them",0
1,They have written lawsthat literally permitfederal agents to do the very actsthe Constitution was writtento prohibit,0
3,Take the lethal combination of war and debt,1
1,Both parties support perpetual war and perpetual debt,0
1,"The leadership of both parties has permitted every modern presidentto kill whomeverhe pleases in foreign countries without lawful declarations of warand to do so bygoing into a $17 trillion hole of debt,with no end in sight",0
1,"Today, 20 cents of every tax dollar collected goes to interest on pre-existing government debt",0
1,Today's taxpayers are still paying interest on the $30 billionWoodrow Wilson borrowedto financeWorld War Iin 1917,0
1,The British author is correct,0
1,"Unlesswe have a radical change in the direction of government -- its size, cost, focus, intrusiveness and rejection of first principles -- andunlesswe elect people to the governmentwho truly believethe Declaration and the Constitution meanwhatthey say,we will continue our march toward the federal destruction of the presumption of liberty",0
1,"It is a slow march, but a steady one",0
0,"Greece is heading towards snap elections on January 25afterthe conservative coalition government, currently in office, failedto reach a supermajority of 180 MPsin orderto elect the new president of the republicasdictated by the Greek constitution",2
1,"Stavros Demas, a former European Commissioner and candidate of choice of the two ruling parties, was never really proposed with the purposeto achieve and express the maximum consensus among the Greek population",0
1,Demas is coming from the heart of the ruling conservative New Democracy party and symbolises the party's loyalty to the current establishment in the EU,0
5,"The main opposition party, SYRIZA, openly invested in the constitutional opportunityto overturn the government months agoclaimingthat its endurance in office for two more years would be abnormalasit would contradict the popular sentiment tracked in every opinion poll during the past yearor so",2
1,"SYRIZA is leading the polls by 3 percent to 10 percent and is expectedto form a governmenteither based on a robust majority of the left in parliament, or, in coalition with minor partieswho are willingto follow its agenda,renegotiate a bailout agreementthat will not be catastrophic for Greek society and the Greek economy",0
1,"Despite the factthat both the German and the Greek conservative governments present the current bailout programme as a ""success story"",most analysts around the globe agreethat it has actually failed",0
4,Six years of continuing recession have resulted in a loss of 25 percent of GDP and a rise of unemployment to 27 percent,2
1,Greek debt is well over 170 percent of GDP now,0
5,according to Troika estimations it will be no less than 120 percent by 2020,2
1,These facts translate to two things,0
1,there can be no development under austerity policies for the majority of the population,0
1,even ifthe Eurozone fixes its competitiveness problem and exits deflationandthe Greek economy startsdeveloping at a growth rate of over 4 percent ,0
1,which is highly unlikely,0
1,"Secondly, there can be no functioning democracyso long asGreece is not given choices other than poverty, degrowth and exclusion",0
1,"Greece is in the state of protectorate at the moment, bound in a bailout agreementthat strips its abilityto produce and reject different solutions",0
1,But it's not just Greece,0
1,Spain follows the same path both in regards to the social crisis and the political management of that crisis,0
1,Poverty and unemployment figures look much like the Greek ones and the Spanish conservative government resorts to authoritarian measuresin orderto keep the Spanish society tight,0
1, the public security law voteda few days ago is a clear attempt of the governmentto muzzle protests over its handling of the financial crisis,0
1,"Deflation hits Europe and the prospects of its biggest economies like France's, Italy's and Germany's, are not looking goodto pull the Eurozone back to the track of growth",0
1,"As a result, political forcesthat question austerityare gaining momentum",0
1,"they are nationalist Euroskeptic and even fascist, or progressive, democratic and pro-European like the Spanish ally party of SYRIZA, Podemos",0
1,Whatis striking about SYRIZAisthat its critique and analysis since 2009 have been provento be correct despite the continuing fear campaign against him both inside and out of the country,0
1,Recently Prime Minister Antonis Samaras accused the party of the radical leftthat it will lead Greece to default and bankruptcyifit triesto negotiate lighter terms for the repayment of the Greek debt,0
5,Jean Claude Juncker's Commission has been issuing exhortations to the Greek electoratenot to vote for SYRIZA,2
5,"German finance minister is openly sayingthat there is no alternative for Greece,no matter which government comes in office",2
1,"But economic analystswho have defended the reformsare startingto agree with SYRIZA on several issues, including the needto stop austerity and move faster to a process of debt forgiveness",0
