label,text,coarse_label
0,Rice was later cut by the Baltimore Ravens and suspended by the NFL,2
1,He won his appeal and is now clearto play,0
1,a team will have him,0
1,"The couple's botched press conference in May,wherehe failedto publicly apologize to Janay,led manyto condemn him further",0
5,"Fox Sports wrote,""Most ofwhat(Ray Rice) saidleft the public and mediashaking their heads.""",2
0,I met with Ray the day before that botched press conferencewhileworking at the Raven's training campto help rookiesandfree agents better handle experiences with high school and college bullying,2
0,"I encouraged him,whenthe time was right,to continue his anti-bullying crusade",2
0,His eyes watered,2
1,becausehe deeply wantsto be a hero to children again,0
1,Whywould an anti-bullying advocate wantRice to have a second chance and to stay in the anti-bullying game under the right circumstances?,0
1,BecauseRay's deplorable but isolated act does not come close to the damagecaused bybullying,0
1,it doesn't makehim a bully,0
1,"We need more people like himwho,onceamends are made,to combatwhatis now the #1 form of child abuse in America",0
1,Rice is even willingto get politicalto fight bullying,0
0,"He supported ""Grace's Law,"" a landmark, anti-cyberbullying law passed in Maryland",2
0,"""Itruly hopethat he continues his anti-bullying work,""says Christine McComas, mother of the late Grace McComas, 15",2
0,whose suicideis attributed to cyberbullying,2
5,"""His help was probably the single biggest factorthat led to the new anti-cyberbullying law named after our daughter,which has already saved lives.His empathy and support of our family in our worst hour will never be forgotten.I have four daughters,soI'm sensitive to domestic violence.I have no reasonto believehe is a serial abuser,and thinkhe should be given the chanceto redeem himself.Maryland owes a lot to that man.""",2
5,"Also, people within the Ravens organizationwho knewRay well told methat what happened in that elevatorwas inexcusable, yet also did not define Ray's real character",2
0,"Matt Lauer of the TODAY Show,whileinterviewing Janay,saidhe received numerous phone calls from peoplewho know Ray personally",2
5,They also saidthat what happened inthat elevator was an aberration from his usually strong character,2
1,Rice is guilty of a single act of inexcusable violence,0
5,an act Janay saysdidn't happen before and hasn't happened since that fateful day,2
1,"By contrast, most acts of bullying are premeditated, and don't stem from flashes of anger but rather contempt and disdain toward a target",0
1,"Bullies, including domestic abusers, wedpower to fear as part of a psychological campaign of crueltyin orderto dominate, control, intimidate and isolate another",0
0,Yet Janay says Ray's behaviorbefore or afterthis one event includes none of this,2
1,"In nearly a year since the punch felt around the NFL, not one woman has come forwardto accuse Rice of similar abuse",0
1,This supports Janay's statementthat whathappenedwas an isolated incident,0
1,"According to Janay, good may come from this single and deplorable act",0
5,"She told Lauerthat thoughthe claims of serial abuse are false,""God chose us for a reason.""",2
5,"The couple also saysthat this incident,which pushed Ray into mandatory and intense counseling,made them better people, includinghowit compelledthem to rededicate themselves to their Christian faith",2
1,we can't give the Rice family the benefit of the doubt,0
1,then let'sgive them the benefit of timethis new year,0
1,which will tell uswhetherhe has truly seen the light,0
1,I believethat time will do more than tell,0
1,I believeit's on his side in 2015,0
3,"Paul Coughlin is an expert witness regarding bullying and the law, a former newspaper editor and is the author of numerous books, including Raising Bully- Proof Kids",1
3,"He is the Founder of The Protectors: Freedom From Bullying--Courage, Character & Leadership for Life",1
3,"which provides a comprehensive and community-wide solution to adolescent bullying in schools, summer camps, faith-based organizations, and other placeswherebullying can be prevalent",1
0,The European Central Bank has just announced a EUR60 billion ($69 billion) monthly government bond buying program--Quantitative Easing,2
1,that won't do much for the moribund continental economy,0
1,"Central banks can print moneyto purchase government bondsto push up prices and lower interest rates on those assets and competing debt, such as corporate bonds and bank loans",0
0,"In the United States, the Federal Reserve also bought billions in federally-sponsored mortgage-backed securities, such as those issued by Fannie Mae",2
1,The aim isto encourage more borrowing by businesses and homebuyers--stimulus spending financed byrunning the printing press,0
1,The Fed enjoyed some successboosting U.S  growth,0
1,here are five reasonswhyQE won't work for the ECB,0
2,Eurozone Is Not a Country,2
1,The European Union does not have a large budget and issues few euro-denominated bondsthe ECB could purchase,0
1,"Instead, the ECB will haveto purchase individual country debt",0
1,"it isas ifthe Fed hadto purchase a basket of bonds issued by California, Iowa and other states",0
1,Markets for European bonds--both sovereign and corporate--and bank lending are highly fragmented along country lines,0
1," it is unlikelythat QE will have much effect on banks' willingnessto make new business loans in places buffeted by the financial crisis, like Spain and Greece",0
2,EU Has No Fannie Mae,2
1,QE seemsto work bestwhencentral banks inject capital directly into specific markets,0
0,The Fed purchased mortgage-backed securitiesthat significantly lowered interest rates on mortgages across America,2
1,Housing prices recovered much of the value lost during the financial crisis,0
0,new home construction rebounded,2
2,The EU has no analog to Fannie Mae and Freddie Mac,2
1,the ECB cannot readily purchase mortgage-backed securitiesto boost the European housing sector,0
1,Fiscal Policy Is Pulling in the Opposite Direction,0
0,"Europe's largest economy, Germany, recently accomplished a balanced budget for the first time since 1969",2
1,"austerity programs intendedto restore solvencyhave forced massive government spending cuts and tax increases in Spain, Greece and other Mediterranean states",0
1,Those spending cuts--thoughessential to sorely needed structural reforms--will undercut the effects of any increased bank lendingECB bond purchase may induce,0
1,"With unemployment hovering at about 25 percent in Spain and Greece, and 13 percent in Italy, banks will remain skepticalthat lendingto expand businesseswill do muchto create bigger markets forwhatthey sell",0
1,QE DoesLittle to Fix Euro-Imposed Dysfunctions,0
1,"Althoughstructural reforms could make Greece,Italy and other high unemployment economies more attractive placesto build factories and establish businesses in the long run, governments in Athens, Rome and other capitals face voterswho need jobs now",0
